Fuel type,body type,transmission,ownerNo,Brand,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Seats,Color,City
Cng,Hatchback,Manual,1,Maruti,Maruti Celerio,2020,5.76,Comprehensive,49984,30.47,5,Silver,Hyderabad
Petrol,SUV,Automatic,1,Ford,Ford Ecosport,2017,7.6,Comprehensive,51258,14.8,5,White,Hyderabad
Cng,Sedan,Manual,2,Hyundai,Hyundai Xcent Prime,2019,4.0,Third Party insurance,90000,19.24556842105263,5,White,Hyderabad
Petrol,Hatchback,Manual,2,Honda,Honda Brio,2012,2.73,Comprehensive,95178,19.4,5,Black,Hyderabad
Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2016,4.8,Third Party insurance,62000,19.44,5,Grey,Hyderabad
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2016,9.22,Third Party insurance,119781,19.67,5,White,Hyderabad
Petrol,Hatchback,Manual,2,Tata,Tata Altroz,2021,7.46,Zero Dep,31750,18.5,5,Others,Hyderabad
Diesel,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2019,24.0,Comprehensive,78000,11.36,7,Grey,Hyderabad
Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2013,4.9,Third Party insurance,110000,22.32,5,White,Hyderabad
Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2014,4.6,Third Party insurance,73400,18.9,5,White,Hyderabad
Petrol,Hatchback,Automatic,3,Tata,Tata Tiago,2018,4.9,Third Party insurance,40000,23.84,5,Others,Hyderabad
Diesel,SUV,Automatic,1,Mahindra,Mahindra XUV500,2020,15.89,Third Party insurance,49500,15.1,7,White,Hyderabad
Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2022,9.3,Not Available,14991,17.7,5,Phantom Black,Hyderabad
Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,2022,7.02,Not Available,32363,19.01,7,Metallic Magma Grey,Hyderabad
Diesel,Sedan,Manual,2,Hyundai,Hyundai Verna,2013,4.65,Third Party insurance,60000,22.32,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro,2002,50.0,Not Available,99750,19.24556842105263,5,Silver,Hyderabad
Petrol,Sedan,Manual,1,Skoda,Skoda Rapid,2021,10.08,Third Party insurance,15504,18.97,5,Silver,Hyderabad
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2018,8.13,Third Party,20858,17.0,5,White,Hyderabad
Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2019,14.85,Third Party insurance,30000,16.0,5,Others,Hyderabad
Diesel,SUV,Manual,2,Mahindra,Mahindra Thar,2018,7.44,Third Party insurance,90305,16.55,6,Green,Hyderabad
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2017,9.89,Third Party,99128,19.67,5,Red,Hyderabad
Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2019,14.85,Third Party insurance,30000,16.0,5,Others,Hyderabad
Petrol,Sedan,Manual,2,Honda,Honda Amaze,2014,4.08,Comprehensive,52597,18.0,5,Others,Hyderabad
Diesel,Hatchback,Manual,3,Maruti,Maruti Swift,2015,4.0,Not Available,112921,25.2,5,White,Hyderabad
Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,4.92,Third Party insurance,73626,23.4,5,Black,Hyderabad
Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2018,4.46,Third Party,42964,24.04,5,Others,Hyderabad
Diesel,Sedan,Manual,2,Maruti,Maruti Ciaz,2016,5.0,Third Party insurance,100000,28.09,5,Silver,Hyderabad
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2017,11.03,Comprehensive,89906,17.1,5,Others,Hyderabad
Diesel,SUV,Manual,2,Mahindra,Mahindra Scorpio,2018,9.6,Third Party insurance,80000,16.36,7,Red,Hyderabad
Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire Tour,2019,5.5,Third Party insurance,110000,19.95,5,Others,Hyderabad
Diesel,SUV,Manual,1,Kia,Kia Seltos,2019,15.0,Third Party insurance,40000,20.8,5,White,Hyderabad
Petrol,Hatchback,Automatic,2,Tata,Tata Tiago,2020,6.6,Third Party insurance,40000,19.0,5,Others,Hyderabad
Diesel,Sedan,Manual,1,Hyundai,Hyundai Xcent,2015,3.65,Third Party insurance,90000,24.4,5,Others,Hyderabad
Diesel,Sedan,Automatic,1,Hyundai,Hyundai Elantra,2018,14.5,Third Party insurance,30000,18.23,5,Others,Hyderabad
Petrol,Hatchback,Automatic,1,Volkswagen,Volkswagen Polo,2021,9.0,Not Available,45416,16.47,5,Grey,Hyderabad
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2013,3.85,Third Party insurance,64000,18.5,5,Golden,Hyderabad
Petrol,SUV,Automatic,1,MG,MG Hector,2021,16.39,Comprehensive,16769,19.24556842105263,5,Red,Hyderabad
Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,7.65,Comprehensive,30580,20.0,5,Silver,Hyderabad
Diesel,SUV,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2018,45.0,Third Party insurance,47000,15.68,5,White,Hyderabad
Petrol,SUV,Automatic,2,Tata,Tata Nexon,2021,9.91,Third Party,25596,17.05,5,Black,Hyderabad
Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2017,7.44,Comprehensive,89681,24.3,5,Others,Hyderabad
Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,2018,8.25,Third Party insurance,42000,19.01,7,Grey,Hyderabad
Petrol,MUV,Automatic,1,Renault,Renault Triber,2022,7.7,Zero Dep,29302,18.2,7,Brown,Hyderabad
Petrol,Sedan,Automatic,1,Honda,Honda City,2015,7.45,Comprehensive,41200,18.0,5,Silver,Hyderabad
Diesel,SUV,Manual,1,Tata,Tata Harrier,2021,17.75,Third Party,70076,16.35,5,Others,Hyderabad
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2018,7.65,Comprehensive,90114,23.0,5,Others,Hyderabad
Diesel,SUV,Manual,4,Mahindra,Mahindra Bolero,2014,2.5,Third Party insurance,80000,15.96,9,Others,Hyderabad
Petrol,SUV,Automatic,1,Renault,Renault Duster,2019,8.35,Third Party,5933,14.99,5,Others,Hyderabad
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2017,4.7,Third Party insurance,30000,23.84,5,Others,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2011,2.0,Third Party insurance,60000,20.92,5,Others,Hyderabad
Electric,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz EQC,2021,75.0,Third Party insurance,20000,19.24556842105263,5,Blue,Hyderabad
Diesel,Sedan,Automatic,1,Audi,Audi A4,2013,12.99,Third Party insurance,66000,16.55,5,White,Hyderabad
Diesel,Sedan,Manual,1,Skoda,Skoda Octavia,2007,2.49,Third Party insurance,110000,18.7,5,c brown,Hyderabad
Diesel,Sedan,Automatic,1,Skoda,Skoda Superb,2007,2.79,Third Party insurance,133000,11.9,5,Black,Hyderabad
Diesel,Hatchback,Manual,1,Ford,Ford Figo,2011,3.1,Third Party insurance,61000,20.0,5,chill,Hyderabad
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2021,4.18,Third Party,29828,21.46,5,White,Hyderabad
Petrol,Hatchback,Manual,3,Hyundai,Hyundai EON,2015,2.57,Third Party insurance,58321,21.1,5,Silver,Hyderabad
Diesel,Sedan,Automatic,1,Volvo,Volvo S60,2012,7.99,Third Party insurance,85000,18.5,5,White,Hyderabad
Petrol,Sedan,Manual,2,Honda,Honda Amaze,2019,6.22,Third Party insurance,37566,19.5,5,White,Hyderabad
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2016,2.38,Third Party insurance,60610,22.05,5,Silver,Hyderabad
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2011,3.65,Third Party insurance,30000,16.47,5,Others,Hyderabad
Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2019,7.53,Comprehensive,32098,21.4,5,White,Hyderabad
Diesel,Sedan,Manual,1,Honda,Honda City,2015,5.2,Third Party insurance,100000,26.0,5,Others,Hyderabad
Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2018,3.94,Third Party,48556,23.01,5,Red,Hyderabad
Diesel,Sedan,Automatic,1,Hyundai,Hyundai Verna,2018,9.91,Third Party insurance,76654,22.0,5,White,Hyderabad
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2021,14.0,Third Party insurance,50000,19.24556842105263,5,Others,Hyderabad
Petrol,Hatchback,Automatic,1,Toyota,Toyota Glanza,2019,7.73,Third Party insurance,39014,19.56,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Fiat,Fiat Abarth Avventura,2015,4.75,Third Party insurance,105000,17.1,5,Black,Hyderabad
Diesel,Sedan,Manual,1,Chevrolet,Chevrolet Cruze,2010,4.65,Third Party insurance,95000,18.3,5,Black,Hyderabad
Diesel,SUV,Manual,1,Toyota,Toyota Fortuner,2010,11.99,Third Party insurance,122000,11.5,7,Silver,Hyderabad
Petrol,SUV,Automatic,1,Mahindra,Mahindra XUV300,2022,13.0,Third Party insurance,10000,16.5,5,Others,Hyderabad
Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2020,35.75,Third Party,45000,12.62,7,White,Hyderabad
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2017,7.0,Third Party insurance,80000,23.0,5,Others,Hyderabad
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2015,4.5,Third Party insurance,120000,22.77,5,Others,Hyderabad
Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2020,39.0,Third Party insurance,44989,12.4,7,Silver,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai EON,2016,2.89,Third Party,68336,21.1,5,Silver,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2013,4.03,Third Party,79202,22.38,5,White,Hyderabad
Diesel,MUV,Manual,2,Toyota,Toyota Innova,2008,3.8,Third Party insurance,150000,12.8,8,Silver,Hyderabad
Diesel,Hatchback,Manual,2,Honda,Honda Jazz,2018,6.17,Third Party,101883,27.3,5,Black,Hyderabad
Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,2018,11.92,Zero Dep,105405,17.6,5,Others,Hyderabad
Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2012,3.4,Third Party insurance,120000,17.01,5,Others,Hyderabad
Petrol,Hatchback,Automatic,1,Volkswagen,Volkswagen Polo,2021,9.25,Third Party insurance,55053,16.47,5,White,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2022,8.5,Third Party insurance,10000,22.35,5,Gray,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2015,2.25,Third Party insurance,111046,24.39,5,Silver,Hyderabad
Cng,Hatchback,Manual,1,Maruti,Maruti Celerio,2022,6.92,Zero Dep,1457,35.6,5,Red,Hyderabad
Petrol,Sedan,Manual,2,Hindustan Motors,Hindustan Motors Contessa,1997,4.25,Third Party insurance,90000,14.0,5,Red,Hyderabad
Diesel,SUV,Manual,1,Mahindra,Mahindra Bolero Neo,2022,11.8,Zero Dep,63752,17.29,7,White,Hyderabad
Diesel,Sedan,Manual,2,Tata,Tata Manza,2010,1.95,Third Party insurance,80000,19.0,5,White,Hyderabad
Diesel,Sedan,Manual,1,Hyundai,Hyundai Xcent,2018,4.2,Third Party insurance,50000,25.4,5,Others,Hyderabad
Diesel,Hatchback,Manual,3,Maruti,Maruti Swift,2012,3.5,Not Available,91543,22.9,5,Metallic Glistening Grey,Hyderabad
Diesel,Sedan,Manual,1,Ford,Ford Aspire,2019,5.9,Third Party insurance,60000,26.1,5,Others,Hyderabad
Diesel,SUV,Manual,1,Tata,Tata Nexon,2021,9.6,Third Party insurance,30000,23.22,5,Others,Hyderabad
Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2017,7.5,Not Available,74320,24.3,5,Granite Grey,Hyderabad
Diesel,Hatchback,Manual,2,Chevrolet,Chevrolet Beat,2014,2.4,Third Party insurance,70000,25.44,5,Gray,Hyderabad
Petrol,SUV,Manual,1,Maruti,Maruti Brezza,2022,12.6,Third Party insurance,10000,19.89,5,Red,Hyderabad
Petrol,Sedan,Manual,2,Honda,Honda City,2016,6.17,Comprehensive,53326,17.8,5,Brown,Hyderabad
Diesel,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2019,7.7,Third Party insurance,97112,28.4,5,Others,Hyderabad
Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,2022,18.0,Third Party insurance,10000,19.24556842105263,5,Others,Hyderabad
Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2018,6.42,Comprehensive,8345,18.9,5,Silver,Hyderabad
Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2014,3.18,Third Party insurance,45852,20.51,5,Silver,Hyderabad
Diesel,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2016,6.2,Third Party insurance,90000,21.49,5,Others,Hyderabad
Petrol,SUV,Automatic,1,Nissan,Nissan Magnite,2022,9.51,Zero Dep,12094,17.4,5,Others,Hyderabad
Petrol,MUV,Automatic,1,Maruti,Maruti Ertiga,2021,9.0,Third Party insurance,20000,17.99,7,Others,Hyderabad
Diesel,SUV,Manual,1,Hyundai,Hyundai Alcazar,2021,18.08,Third Party insurance,30111,20.4,6,Silver,Hyderabad
Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,2018,6.69,Third Party insurance,34840,22.56,5,Silver,Hyderabad
Diesel,Sedan,Automatic,2,Skoda,Skoda Rapid,2018,6.8,Third Party insurance,100000,21.72,5,Others,Hyderabad
Diesel,Sedan,Manual,2,Volkswagen,Volkswagen Vento,2013,3.76,Third Party insurance,110807,20.54,5,White,Hyderabad
Petrol,SUV,Manual,1,Kia,Kia Sonet,2022,10.5,Third Party insurance,10000,18.4,5,Others,Hyderabad
Petrol,Hatchback,Manual,5,Hyundai,Hyundai Santro Xing,2004,96.0,Not Available,131561,17.0,5,Silver,Hyderabad
Petrol,Sedan,Manual,1,Hyundai,Hyundai Aura,2021,6.0,Not Available,38370,20.5,5,Fiery Red,Hyderabad
Petrol,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2020,8.8,Third Party insurance,60000,17.03,5,Others,Hyderabad
Petrol,MUV,Manual,1,Renault,Renault Triber,2020,6.4,Third Party insurance,30000,20.0,7,Others,Hyderabad
Diesel,Sedan,Manual,2,Hyundai,Hyundai Accent,2003,80.0,Third Party insurance,120000,13.1,5,Others,Hyderabad
Petrol,SUV,Manual,1,Mahindra,Mahindra XUV300,2020,8.5,Third Party insurance,50000,17.0,5,White,Hyderabad
Diesel,Sedan,Automatic,1,BMW,BMW 3 Series,2012,9.0,Third Party insurance,70000,18.88,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2010,1.95,Third Party insurance,90566,17.92,5,Silver,Hyderabad
Diesel,Sedan,Automatic,2,Hyundai,Hyundai Verna,2019,10.33,Third Party insurance,67370,22.0,5,Black,Hyderabad
Petrol,SUV,Automatic,1,MG,MG Hector,2021,17.0,Third Party insurance,20000,13.96,5,White,Hyderabad
Diesel,MUV,Manual,1,Mahindra,Mahindra Marazzo,2021,12.68,Third Party insurance,19661,17.3,8,Others,Hyderabad
Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,2021,11.2,Third Party,58177,23.7,5,Red,Hyderabad
Petrol,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2020,8.5,Third Party insurance,40000,18.55,5,Others,Hyderabad
Diesel,SUV,Manual,1,Renault,Renault Duster,2013,4.08,Third Party insurance,76134,20.46,5,White,Hyderabad
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2022,17.5,Third Party insurance,40000,19.24556842105263,5,Others,Hyderabad
Diesel,Sedan,Manual,1,Honda,Honda City,2014,5.42,Third Party insurance,90102,26.0,5,Silver,Hyderabad
Petrol,Hatchback,Manual,2,Datsun,Datsun RediGO,2019,2.87,Third Party insurance,32329,22.7,5,Silver,Hyderabad
Petrol,SUV,Manual,1,Mahindra,Mahindra XUV300,2020,8.1,Third Party insurance,50000,17.0,5,White,Hyderabad
Petrol,SUV,Automatic,2,Tata,Tata Nexon,2020,9.69,Zero Dep,72812,16.35,5,Green,Hyderabad
Diesel,Sedan,Manual,3,Hyundai,Hyundai Xcent,2016,2.8,Third Party insurance,120000,24.4,5,Others,Hyderabad
Petrol,Hatchback,Automatic,2,Hyundai,Hyundai i20,2019,7.0,Third Party insurance,30000,17.4,5,Orange,Hyderabad
Diesel,Hatchback,Manual,2,Hyundai,Hyundai i20,2019,7.0,Third Party insurance,60000,22.54,5,Others,Hyderabad
Petrol,Sedan,Manual,2,Ford,Ford Fiesta,2008,2.0,Third Party insurance,70000,15.3,5,Gray,Hyderabad
Diesel,Sedan,Manual,2,Honda,Honda Amaze,2018,6.0,Third Party insurance,60000,25.8,5,Others,Hyderabad
Petrol,SUV,Manual,2,Hyundai,Hyundai Venue,2022,8.75,Third Party insurance,30000,17.52,5,Others,Hyderabad
Diesel,SUV,Automatic,1,Jeep,Jeep Compass,2022,31.8,Comprehensive,24916,14.9,5,Grey,Hyderabad
Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2015,2.79,Third Party,25121,21.1,5,Blue,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2011,2.44,Comprehensive,95916,20.36,5,Red,Hyderabad
Diesel,Hatchback,Manual,2,Maruti,Maruti Ritz,2016,3.0,Not Available,98076,23.2,5,Superior white,Hyderabad
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2018,3.39,Third Party insurance,84020,23.01,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2015,2.59,Third Party,49692,22.05,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Getz,2008,1.5,Third Party insurance,90000,14.2,5,Others,Hyderabad
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,2.69,Third Party insurance,96502,20.36,5,White,Hyderabad
Diesel,Sedan,Automatic,2,Jaguar,Jaguar XJ,2018,63.0,Third Party insurance,60000,14.47,5,White,Hyderabad
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,4.0,Third Party insurance,37634,23.01,5,Red,Hyderabad
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto,2012,1.91,Comprehensive,64934,19.7,5,Silver,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2022,5.8,Third Party insurance,30000,24.35,5,Others,Hyderabad
Petrol,Hatchback,Automatic,2,Hyundai,Hyundai i10,2011,3.24,Third Party,61609,16.95,5,Others,Hyderabad
Petrol,Sedan,Automatic,1,Skoda,Skoda Rapid,2018,8.6,Third Party insurance,80000,14.84,5,Others,Hyderabad
Diesel,SUV,Manual,1,Tata,Tata New Safari,2021,21.0,Third Party insurance,60000,16.14,6,Others,Hyderabad
Diesel,MUV,Manual,2,Maruti,Maruti Ertiga,2016,7.9,Third Party insurance,70000,24.52,7,Others,Hyderabad
Cng,Hatchback,Manual,2,Maruti,Maruti Wagon R,2012,2.6,Third Party insurance,80000,26.2,5,Others,Hyderabad
Diesel,Hatchback,Manual,2,Tata,Tata Indica V2,2016,1.0,Third Party insurance,120000,25.0,5,Others,Hyderabad
Diesel,SUV,Manual,3,Tata,Tata Hexa,2017,10.5,Third Party insurance,80000,17.6,7,Others,Hyderabad
Diesel,Hatchback,Manual,1,Maruti,Maruti Ritz,2016,2.7,Third Party insurance,120000,23.2,5,Others,Hyderabad
Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2009,2.5,Third Party insurance,120000,17.8,5,Others,Hyderabad
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2021,7.32,Zero Dep,30088,17.74,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Datsun,Datsun RediGO,2017,2.73,Comprehensive,65094,22.7,5,White,Hyderabad
Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2009,2.5,Third Party insurance,120000,17.8,5,Others,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2010,1.75,Comprehensive,55024,19.7,5,Others,Hyderabad
Petrol,MUV,Automatic,2,Renault,Renault Triber,2020,7.02,Third Party insurance,21687,18.2,7,Silver,Hyderabad
Diesel,MUV,Manual,1,Toyota,Toyota Innova,2013,10.85,Third Party insurance,120000,12.99,7,Others,Hyderabad
Petrol,Hatchback,Manual,1,Datsun,Datsun GO,2017,2.79,Third Party insurance,72762,19.02,5,Others,Hyderabad
Diesel,Pickup Trucks,Manual,1,Tata,Tata Yodha Pickup,2021,8.25,Third Party insurance,30000,19.24556842105263,2,Others,Hyderabad
Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2017,3.87,Zero Dep,52791,20.51,5,White,Hyderabad
Diesel,SUV,Manual,1,Renault,Renault Duster,2012,3.83,Third Party,67879,20.45,5,Silver,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2018,6.0,Not Available,60053,21.4,5,Nexa Blue,Hyderabad
Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,8.13,Third Party insurance,23316,18.75,5,White,Hyderabad
Petrol,Hatchback,Automatic,2,Renault,Renault KWID,2017,3.5,Third Party insurance,50000,24.04,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2007,1.55,Third Party insurance,100000,17.92,5,Others,Hyderabad
Lpg,Hatchback,Manual,2,Hyundai,Hyundai EON,2016,1.8,Third Party insurance,60000,21.1,5,Others,Hyderabad
Petrol,Sedan,Automatic,1,Honda,Honda City,2018,10.5,Third Party insurance,20000,18.0,5,Others,Hyderabad
Diesel,Hatchback,Manual,1,Tata,Tata Indica V2,2015,1.8,Third Party insurance,120000,17.88,5,Others,Hyderabad
Petrol,SUV,Manual,2,Jeep,Jeep Compass,2018,8.9,Third Party insurance,30000,16.0,5,Others,Hyderabad
Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2019,7.0,Third Party insurance,70000,28.4,5,Others,Hyderabad
Petrol,SUV,Manual,2,Nissan,Nissan Magnite,2022,6.4,Third Party insurance,10000,18.75,5,White,Hyderabad
Petrol,Hatchback,Manual,2,Renault,Renault KWID,2016,2.9,Third Party insurance,42203,25.17,5,Silver,Hyderabad
Petrol,SUV,Automatic,1,Maruti,Maruti SX4 S Cross,2020,9.99,Comprehensive,27653,18.43,5,Others,Hyderabad
Diesel,SUV,Automatic,2,Audi,Audi Q5,2013,18.0,Third Party insurance,100000,14.16,5,White,Hyderabad
Petrol,Hatchback,Manual,1,Datsun,Datsun GO,2016,2.86,Third Party insurance,67429,19.02,5,Silver,Hyderabad
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2017,2.93,Third Party insurance,65192,23.01,5,Silver,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2003,95.0,Third Party insurance,120000,19.24556842105263,5,Gray,Hyderabad
Diesel,Hatchback,Manual,1,Tata,Tata Altroz,2021,7.53,Comprehensive,26893,23.64,5,Silver,Hyderabad
Diesel,Sedan,Automatic,2,Chevrolet,Chevrolet Cruze,2010,3.5,Third Party insurance,90000,18.1,5,Others,Hyderabad
Diesel,SUV,Manual,2,Maruti,Maruti Vitara Brezza,2018,6.88,Third Party insurance,70167,24.3,5,Red,Hyderabad
Petrol,Minivans,Manual,2,Maruti,Maruti Eeco,2016,3.76,Third Party insurance,84542,15.37,5,Silver,Hyderabad
Petrol,Hatchback,Automatic,1,Volkswagen,Volkswagen Polo,2015,6.0,Third Party insurance,50000,17.21,5,Others,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2017,3.25,Third Party,36027,24.7,5,Black,Hyderabad
Petrol,Hatchback,Automatic,1,Volkswagen,Volkswagen Polo,2015,6.0,Third Party insurance,50000,17.21,5,Others,Hyderabad
Petrol,Hatchback,Automatic,1,Volkswagen,Volkswagen Polo,2015,6.0,Third Party insurance,50000,17.21,5,Others,Hyderabad
Petrol,Hatchback,Manual,1,Ford,Ford Figo,2013,4.0,Third Party insurance,10000,15.6,5,Others,Hyderabad
Diesel,Sedan,Manual,5,Volkswagen,Volkswagen Vento,2011,3.0,Third Party insurance,90000,20.54,5,Others,Hyderabad
Petrol,MUV,Manual,3,Tata,Tata Indigo Marina,2004,80.0,Third Party insurance,70000,12.8,5,Others,Hyderabad
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2022,16.85,Third Party insurance,40000,19.24556842105263,5,Others,Hyderabad
Diesel,Hatchback,Manual,1,Tata,Tata Indica V2,2016,2.0,Third Party insurance,100000,25.0,5,Others,Hyderabad
Petrol,Sedan,Manual,1,Honda,Honda Amaze,2021,7.2,Third Party insurance,40000,18.6,5,Others,Hyderabad
Petrol,SUV,Manual,1,Honda,Honda WR-V,2021,10.64,Third Party,77687,16.5,5,White,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,6.47,Comprehensive,52456,21.4,5,Silver,Hyderabad
Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Virtus,2022,16.25,Third Party insurance,24000,19.4,5,White,Hyderabad
Petrol,Hatchback,Manual,1,Honda,Honda Jazz,2021,8.46,Third Party insurance,42674,17.1,5,Red,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti S-Presso,2019,4.58,Third Party insurance,44903,21.7,5,Orange,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2008,1.95,Third Party insurance,65000,21.79,5,Silver,Hyderabad
Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2013,4.25,Comprehensive,72205,22.38,5,White,Hyderabad
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2015,6.5,Third Party insurance,70000,22.77,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2019,5.84,Third Party,101306,17.74,5,Blue,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2009,2.2,Third Party insurance,60000,20.36,5,Others,Hyderabad
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2018,6.19,Third Party insurance,81028,22.38,5,Green,Hyderabad
Diesel,SUV,Manual,1,Honda,Honda WR-V,2018,7.0,Third Party insurance,80000,25.5,5,White,Hyderabad
Diesel,SUV,Automatic,1,Tata,Tata Harrier,2021,20.0,Third Party insurance,20000,14.6,5,Others,Hyderabad
Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,4.5,Third Party insurance,120000,26.59,5,Others,Hyderabad
Diesel,SUV,Automatic,1,Tata,Tata Harrier,2021,20.0,Third Party insurance,20000,14.6,5,Others,Hyderabad
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2010,1.8,Third Party insurance,120000,19.24556842105263,5,Gray,Hyderabad
Petrol,Hatchback,Manual,3,Renault,Renault KWID,2016,2.24,Not Available,52442,25.17,5,Red,Hyderabad
Diesel,SUV,Manual,2,Renault,Renault Duster,2014,3.81,Not Available,90001,19.01,5,White,Hyderabad
Petrol,Hatchback,Manual,3,Maruti,Maruti Swift,2014,4.59,Third Party insurance,87966,22.38,5,White,Hyderabad
